,Unnamed: 0,Substance,Source,Specific_Measure,Type_Event,Region,PRUID,Time_Period,Year_Quarter,Aggregator,Disaggregator,Unit,Value,Country
8340,14129,Opioids,Emergency Medical Services (EMS),Overall numbers,EMS responses to suspected opioid-related overdoses,Northern and rural Manitoba,46,By year,2024 (Jan to Jun),,,Number,,Canada
8341,14160,Opioids,Emergency Medical Services (EMS),Overall numbers,EMS responses to suspected opioid-related overdoses,Ontario,35,By year,2017,,,Number,,Canada
8342,14161,Opioids,Emergency Medical Services (EMS),Overall numbers,EMS responses to suspected opioid-related overdoses,Ontario,35,By year,2018,,,Number,1804,Canada
8343,14162,Opioids,Emergency Medical Services (EMS),Overall numbers,EMS responses to suspected opioid-related overdoses,Ontario,35,By year,2019,,,Number,2629,Canada
8344,14163,Opioids,Emergency Medical Services (EMS),Overall numbers,EMS responses to suspected opioid-related overdoses,Ontario,35,By year,2020,,,Number,3809,Canada
8345,14164,Opioids,Emergency Medical Services (EMS),Overall numbers,EMS responses to suspected opioid-related overdoses,Ontario,35,By year,2021,,,Number,5008,Canada
8346,14165,Opioids,Emergency Medical Services (EMS),Overall numbers,EMS responses to suspected opioid-related overdoses,Ontario,35,By year,2022,,,Number,4567,Canada
8347,14166,Opioids,Emergency Medical Services (EMS),Overall numbers,EMS responses to suspected opioid-related overdoses,Ontario,35,By year,2023,,,Number,5169,Canada
8348,14167,Opioids,Emergency Medical Services (EMS),Overall numbers,EMS responses to suspected opioid-related overdoses,Ontario,35,By year,2024 (Jan to Jun),,,Number,2552,Canada
8349,14198,Opioids,Emergency Medical Services (EMS),Overall numbers,EMS responses to suspected opioid-related overdoses,New Brunswick,13,By year,2017,,,Number,152,Canada
8350,14199,Opioids,Emergency Medical Services (EMS),Overall numbers,EMS responses to suspected opioid-related overdoses,New Brunswick,13,By year,2018,,,Number,110,Canada
8351,14200,Opioids,Emergency Medical Services (EMS),Overall numbers,EMS responses to suspected opioid-related overdoses,New Brunswick,13,By year,2019,,,Number,127,Canada
8352,14201,Opioids,Emergency Medical Services (EMS),Overall numbers,EMS responses to suspected opioid-related overdoses,New Brunswick,13,By year,2020,,,Number,125,Canada
8353,14202,Opioids,Emergency Medical Services (EMS),Overall numbers,EMS responses to suspected opioid-related overdoses,New Brunswick,13,By year,2021,,,Number,175,Canada
8354,14203,Opioids,Emergency Medical Services (EMS),Overall numbers,EMS responses to suspected opioid-related overdoses,New Brunswick,13,By year,2022,,,Number,275,Canada
8355,14204,Opioids,Emergency Medical Services (EMS),Overall numbers,EMS responses to suspected opioid-related overdoses,New Brunswick,13,By year,2023,,,Number,353,Canada
8356,14205,Opioids,Emergency Medical Services (EMS),Overall numbers,EMS responses to suspected opioid-related overdoses,New Brunswick,13,By year,2024 (Jan to Jun),,,Number,49,Canada
8357,14236,Opioids,Emergency Medical Services (EMS),Overall numbers,EMS responses to suspected opioid-related overdoses,Nova Scotia,12,By year,2017,,,Number,,Canada
8358,14237,Opioids,Emergency Medical Services (EMS),Overall numbers,EMS responses to suspected opioid-related overdoses,Nova Scotia,12,By year,2018,,,Number,111,Canada
8359,14238,Opioids,Emergency Medical Services (EMS),Overall numbers,EMS responses to suspected opioid-related overdoses,Nova Scotia,12,By year,2019,,,Number,188,Canada
8360,14239,Opioids,Emergency Medical Services (EMS),Overall numbers,EMS responses to suspected opioid-related overdoses,Nova Scotia,12,By year,2020,,,Number,182,Canada
8361,14240,Opioids,Emergency Medical Services (EMS),Overall numbers,EMS responses to suspected opioid-related overdoses,Nova Scotia,12,By year,2021,,,Number,210,Canada
8362,14241,Opioids,Emergency Medical Services (EMS),Overall numbers,EMS responses to suspected opioid-related overdoses,Nova Scotia,12,By year,2022,,,Number,249,Canada
8363,14242,Opioids,Emergency Medical Services (EMS),Overall numbers,EMS responses to suspected opioid-related overdoses,Nova Scotia,12,By year,2023,,,Number,296,Canada
8364,14243,Opioids,Emergency Medical Services (EMS),Overall numbers,EMS responses to suspected opioid-related overdoses,Nova Scotia,12,By year,2024 (Jan to Jun),,,Number,160,Canada
8365,14274,Opioids,Emergency Medical Services (EMS),Overall numbers,EMS responses to suspected opioid-related overdoses,Newfoundland and Labrador,10,By year,2017,,,Number,46,Canada
8366,14275,Opioids,Emergency Medical Services (EMS),Overall numbers,EMS responses to suspected opioid-related overdoses,Newfoundland and Labrador,10,By year,2018,,,Number,Suppr.,Canada
8367,14276,Opioids,Emergency Medical Services (EMS),Overall numbers,EMS responses to suspected opioid-related overdoses,Newfoundland and Labrador,10,By year,2019,,,Number,,Canada
8368,14277,Opioids,Emergency Medical Services (EMS),Overall numbers,EMS responses to suspected opioid-related overdoses,Newfoundland and Labrador,10,By year,2020,,,Number,,Canada
8369,14278,Opioids,Emergency Medical Services (EMS),Overall numbers,EMS responses to suspected opioid-related overdoses,Newfoundland and Labrador,10,By year,2021,,,Number,,Canada
8370,14279,Opioids,Emergency Medical Services (EMS),Overall numbers,EMS responses to suspected opioid-related overdoses,Newfoundland and Labrador,10,By year,2022,,,Number,,Canada
8371,14280,Opioids,Emergency Medical Services (EMS),Overall numbers,EMS responses to suspected opioid-related overdoses,Newfoundland and Labrador,10,By year,2023,,,Number,,Canada
8372,14281,Opioids,Emergency Medical Services (EMS),Overall numbers,EMS responses to suspected opioid-related overdoses,Newfoundland and Labrador,10,By year,2024 (Jan to Jun),,,Number,,Canada
8373,14312,Opioids,Emergency Medical Services (EMS),Overall numbers,EMS responses to suspected opioid-related overdoses,"Whitehorse, Yukon",60,By year,2017,,,Number,59,Canada
8374,14313,Opioids,Emergency Medical Services (EMS),Overall numbers,EMS responses to suspected opioid-related overdoses,"Whitehorse, Yukon",60,By year,2018,,,Number,78,Canada
8375,14314,Opioids,Emergency Medical Services (EMS),Overall numbers,EMS responses to suspected opioid-related overdoses,"Whitehorse, Yukon",60,By year,2019,,,Number,48,Canada
8376,14315,Opioids,Emergency Medical Services (EMS),Overall numbers,EMS responses to suspected opioid-related overdoses,"Whitehorse, Yukon",60,By year,2020,,,Number,104,Canada
8377,14316,Opioids,Emergency Medical Services (EMS),Overall numbers,EMS responses to suspected opioid-related overdoses,"Whitehorse, Yukon",60,By year,2021,,,Number,133,Canada
8378,14317,Opioids,Emergency Medical Services (EMS),Overall numbers,EMS responses to suspected opioid-related overdoses,"Whitehorse, Yukon",60,By year,2022,,,Number,136,Canada
8379,14318,Opioids,Emergency Medical Services (EMS),Overall numbers,EMS responses to suspected opioid-related overdoses,"Whitehorse, Yukon",60,By year,2023,,,Number,118,Canada
8380,14319,Opioids,Emergency Medical Services (EMS),Overall numbers,EMS responses to suspected opioid-related overdoses,"Whitehorse, Yukon",60,By year,2024 (Jan to Jun),,,Number,36,Canada
8381,14350,Opioids,Emergency Medical Services (EMS),Overall numbers,EMS responses to suspected opioid-related overdoses,"Yellowknife, Northwest Territories",61,By year,2017,,,Number,Suppr.,Canada
8382,14351,Opioids,Emergency Medical Services (EMS),Overall numbers,EMS responses to suspected opioid-related overdoses,"Yellowknife, Northwest Territories",61,By year,2018,,,Number,Suppr.,Canada
8383,14352,Opioids,Emergency Medical Services (EMS),Overall numbers,EMS responses to suspected opioid-related overdoses,"Yellowknife, Northwest Territories",61,By year,2019,,,Number,0,Canada
8384,14353,Opioids,Emergency Medical Services (EMS),Overall numbers,EMS responses to suspected opioid-related overdoses,"Yellowknife, Northwest Territories",61,By year,2020,,,Number,6,Canada
8385,14354,Opioids,Emergency Medical Services (EMS),Overall numbers,EMS responses to suspected opioid-related overdoses,"Yellowknife, Northwest Territories",61,By year,2021,,,Number,Suppr.,Canada
8386,14355,Opioids,Emergency Medical Services (EMS),Overall numbers,EMS responses to suspected opioid-related overdoses,"Yellowknife, Northwest Territories",61,By year,2022,,,Number,Suppr.,Canada
8387,14356,Opioids,Emergency Medical Services (EMS),Overall numbers,EMS responses to suspected opioid-related overdoses,"Yellowknife, Northwest Territories",61,By year,2023,,,Number,Suppr.,Canada
8388,14357,Opioids,Emergency Medical Services (EMS),Overall numbers,EMS responses to suspected opioid-related overdoses,"Yellowknife, Northwest Territories",61,By year,2024 (Jan to Jun),,,Number,Suppr.,Canada
